,game_id,mp_date,season,home_team,away_team,home_odds,away_odds,home_goals,away_goals,home_win,settled_in,CF%,CSh%,CSv%,FF%,FSh%,FSv%,GDiff,GF%,PDO,PENDiff,SF%,SDiff,Sh%,Sv
60,2008020061.0,20081017.0,20082009.0,ANA,SJS,-110.0,-110.0,4.0,0.0,1.0,REG,-5.419999999999995,-1.559745849559336,-6.552941846556937,-7.5,-2.3338355935041015,-7.634493670886078,-4.5,-44.47,-14.41000000000001,-16.0,-4.890000000000001,-5.25,-3.917460317460317,-10.489999999999995
61,2008020062.0,20081017.0,20082009.0,LAK,CAR,100.0,-120.0,4.0,3.0,1.0,OT,-4.449999999999996,-0.889631502890173,1.0906862745098111,-8.39,-0.7621467132422997,2.099317988064786,-0.33000000000000007,-2.3800000000000026,3.1200000000000045,5.0,-10.14,-9.670000000000002,1.0562119584675969,2.0600000000000023
62,2008020063.0,20081018.0,20082009.0,DAL,COL,-140.0,120.0,4.0,5.0,0.0,REG,-3.469999999999999,-1.1492801212427386,-0.7069219440353436,-5.590000000000003,-1.308557041029823,-0.18897637795275424,-1.4700000000000002,-10.0,-1.6200000000000045,-4.0,-7.57,-8.79,-0.10193679918450438,-1.519999999999996
63,2008020064.0,20081018.0,20082009.0,MTL,ARI,-210.0,180.0,4.0,1.0,1.0,REG,2.719999999999999,0.5728744939271252,2.5907300157949176,2.4499999999999957,1.0421438387540074,3.386880856760377,2.0,19.39,8.259999999999991,-5.0,-2.259999999999998,-2.3900000000000006,3.729603729603728,4.530000000000001
64,2008020065.0,20081018.0,20082009.0,OTT,BOS,-155.0,135.0,2.0,4.0,0.0,REG,-5.340000000000003,0.932046929902923,1.7045454545454586,-4.560000000000002,0.6101058559733017,2.6562784763987657,0.73,6.0,4.549999999999997,-1.0,-5.280000000000001,-6.520000000000003,0.6393606393606379,3.9200000000000017
65,2008020066.0,20081018.0,20082009.0,PIT,TOR,-210.0,180.0,4.0,1.0,1.0,REG,-0.01999999999999602,0.841807410027412,0.21491155562902708,-1.7299999999999969,1.8029874317299466,0.008911861687899147,0.46999999999999975,6.149999999999999,3.3200000000000074,14.0,-3.719999999999999,-4.630000000000003,2.213225371120109,1.1099999999999994
66,2008020067.0,20081018.0,20082009.0,WSH,NJD,-125.0,105.0,3.0,3.0,0.0,OT,-2.8400000000000034,4.635400081881453,-3.7945988566922884,-2.1300000000000026,6.342005648020188,-5.0503297466157555,1.0,6.670000000000002,-0.4200000000000017,-1.0,0.8700000000000045,1.230000000000004,7.6861167002012065,-8.099999999999994
68,2008020069.0,20081018.0,20082009.0,FLA,NYI,-160.0,140.0,2.0,0.0,1.0,REG,8.159999999999997,-0.47562731386260815,-3.262939487820826,4.340000000000003,-0.3105590062111807,-3.2369146005509664,-0.8800000000000003,-4.869999999999997,-4.260000000000005,1.0,3.0700000000000003,3.7799999999999976,0.017006802721089564,-4.269999999999996
69,2008020070.0,20081018.0,20082009.0,DET,NYR,-160.0,140.0,5.0,4.0,1.0,OT,3.8200000000000003,0.020325203252032076,-2.255166217430371,4.300000000000004,-0.16501650165016493,-2.8094741546253577,-0.5799999999999998,-8.329999999999998,-3.3100000000000023,-3.0,2.039999999999999,4.07,-0.6363175889578312,-2.6700000000000017
70,2008020071.0,20081018.0,20082009.0,TBL,MIN,-130.0,110.0,0.0,0.0,0.0,OT,-3.490000000000002,-6.0084517864003075,-0.3027652560048444,-3.9299999999999997,-7.017543859649122,-0.5060728744939347,-3.31,-26.67,-8.200000000000003,-9.0,-9.810000000000002,-12.93,-8.660022148394242,0.46000000000000796
71,2008020072.0,20081018.0,20082009.0,NSH,CBJ,-155.0,135.0,6.0,3.0,1.0,REG,3.9299999999999997,-0.8002560819462226,-1.3363246195864265,3.3800000000000026,-1.5315578967905572,-0.9991405242801954,-0.43999999999999995,-4.009999999999998,-2.8600000000000136,5.0,1.1700000000000017,1.0799999999999983,-0.34188034188034067,-2.519999999999996
72,2008020073.0,20081018.0,20082009.0,STL,CHI,-135.0,115.0,3.0,3.0,1.0,OT,-3.4200000000000017,3.492208517334145,0.2839047827036367,-4.799999999999997,4.907539118065435,0.5257936507936489,1.38,11.0,7.840000000000003,-1.0,-3.6799999999999997,-3.700000000000003,8.266513936617029,-0.4299999999999926
73,2008020074.0,20081018.0,20082009.0,EDM,CGY,-140.0,120.0,3.0,2.0,1.0,REG,-5.839999999999996,1.3060039905677487,5.267482715629601,-6.199999999999996,1.603145795523292,6.801242236024841,2.7199999999999998,20.11,10.510000000000005,11.0,-3.559999999999995,-4.260000000000002,2.0256304257957822,8.480000000000004
74,2008020075.0,20081018.0,20082009.0,SJS,PHI,-200.0,170.0,5.0,4.0,1.0,OT,8.93,-0.622895622895623,4.298941798941803,10.159999999999997,-1.1320102543422528,5.881444890398269,2.7199999999999998,24.86,6.430000000000007,4.0,10.36,11.559999999999999,-1.3324299909665758,7.759999999999991
75,2008020076.0,20081019.0,20082009.0,CHI,VAN,-120.0,100.0,4.0,2.0,1.0,REG,3.1200000000000045,-2.1318940799460284,0.44217303621308934,1.779999999999994,-2.717391304347827,0.9016134134767428,-0.3799999999999999,-3.280000000000001,-3.5999999999999943,2.0,3.509999999999998,4.069999999999997,-5.174540520537807,1.5699999999999932
76,2008020077.0,20081019.0,20082009.0,ANA,CAR,-150.0,130.0,1.0,3.0,0.0,REG,0.7999999999999972,-1.3835125448028673,-0.8121945931522268,-1.0900000000000034,-2.029850746268657,-0.09523809523810378,-1.0,-8.619999999999997,-2.5700000000000074,-15.0,-1.9199999999999946,-2.2900000000000027,-3.0144605116796437,0.4399999999999977
77,2008020078.0,20081020.0,20082009.0,BOS,PIT,-125.0,105.0,1.0,1.0,0.0,OT,3.8299999999999983,1.6612153554828715,-1.6906977536898737,5.859999999999999,1.863004446445657,-2.5998924504921583,0.30000000000000027,1.9600000000000009,-1.25,-6.0,6.520000000000003,7.360000000000003,2.38928376161837,-3.6299999999999955
78,2008020079.0,20081020.0,20082009.0,NYR,DAL,-150.0,130.0,1.0,2.0,0.0,REG,-0.07000000000000028,-1.2229958225581858,5.726495726495728,-1.1099999999999994,-1.4971446210835002,7.566051393412954,1.9800000000000002,15.729999999999997,8.25,7.0,0.46000000000000085,0.6999999999999993,-2.9042339898572953,11.150000000000006
79,2008020080.0,20081020.0,20082009.0,MTL,FLA,-207.0,177.0,3.0,1.0,1.0,REG,-6.32,1.9263113633974567,4.0873786407767065,-3.8599999999999994,2.722980553477936,4.640410958904118,2.49,23.86,10.170000000000002,-6.0,-3.3200000000000003,-4.010000000000002,4.457711442786071,5.710000000000008
80,2008020081.0,20081020.0,20082009.0,LAK,COL,105.0,-125.0,3.0,4.0,0.0,REG,-8.810000000000002,-1.2752062833693691,3.5463429531226165,-11.46,-1.4552701838829771,5.332941445413275,0.03999999999999959,1.1000000000000014,7.480000000000004,-8.0,-14.300000000000004,-14.64,0.8413934103955328,6.639999999999986
81,2008020082.0,20081021.0,20082009.0,BUF,BOS,-190.0,170.0,2.0,2.0,1.0,OT,-1.8999999999999986,1.1220123160421667,2.5635031946392384,-3.3599999999999994,1.743486481840728,3.7481146304675694,1.6100000000000005,18.67,5.769999999999996,9.0,1.9899999999999949,1.9600000000000009,1.530919411714113,4.239999999999995
82,2008020083.0,20081021.0,20082009.0,TOR,ANA,125.0,-145.0,2.0,2.0,0.0,OT,-5.619999999999997,-0.8033787816186931,1.7773108324030895,-4.259999999999998,-0.7302989130434784,1.3679110857794163,-0.06999999999999962,-3.3900000000000006,-0.0799999999999983,10.0,-2.200000000000003,-2.3000000000000007,-0.9203920631125989,0.8499999999999943
83,2008020084.0,20081021.0,20082009.0,CBJ,VAN,-130.0,110.0,4.0,2.0,1.0,REG,2.8200000000000003,-0.7190549563430917,-1.5777433896252413,2.6300000000000026,-0.6636736287331648,-2.4247422680412467,-0.8199999999999998,-5.539999999999999,-4.829999999999998,-4.0,4.0,4.349999999999998,-2.0562219237715937,-2.780000000000001
85,2008020086.0,20081021.0,20082009.0,CGY,WSH,-125.0,105.0,2.0,1.0,1.0,REG,-2.200000000000003,-1.85939047199912,-1.9504977132095758,-2.740000000000002,-2.6861373920197456,-2.11672889587603,-2.33,-16.67,-4.6200000000000045,-2.0,-6.979999999999997,-7.66,-2.5627963478192712,-2.0600000000000023
86,2008020087.0,20081022.0,20082009.0,OTT,FLA,-175.0,155.0,1.0,3.0,0.0,REG,-8.79,2.7016129032258065,1.29146453389275,-6.770000000000003,3.5174047749225448,1.2101736633392535,1.1899999999999995,10.229999999999997,6.829999999999998,0.0,-7.670000000000002,-9.260000000000005,4.97125165855816,1.8599999999999994
87,2008020088.0,20081022.0,20082009.0,NJD,DAL,-145.0,125.0,5.0,0.0,1.0,REG,6.299999999999997,-2.820831342570473,4.26099527549667,4.780000000000001,-3.3787541713014466,5.529773699030138,0.9900000000000002,7.140000000000001,2.3400000000000034,-8.0,8.0,8.800000000000004,-5.758627731264039,8.100000000000009
88,2008020089.0,20081022.0,20082009.0,PHI,SJS,110.0,-130.0,6.0,6.0,0.0,OT,-14.190000000000005,1.0714285714285718,-2.8619528619528656,-15.730000000000004,1.763473624071605,-3.782383419689117,-2.5699999999999994,-21.11,-2.049999999999997,-14.0,-17.4,-19.670000000000005,2.58755980861244,-4.640000000000001
89,2008020090.0,20081022.0,20082009.0,STL,DET,120.0,-140.0,3.0,4.0,0.0,REG,-13.060000000000002,3.0201964054104136,1.0979729729729715,-13.780000000000001,4.410598127875614,1.2126696832579165,0.48,3.8100000000000023,7.689999999999998,-3.0,-12.589999999999996,-15.179999999999996,7.625593192603501,0.06999999999999318
90,2008020091.0,20081022.0,20082009.0,CHI,EDM,-125.0,105.0,3.0,0.0,1.0,REG,2.5,-0.527556200145033,-1.3855421686747027,2.780000000000001,-0.571188071188071,-1.9891500904159032,-0.8500000000000001,-7.57,-3.3100000000000023,-3.0,1.5900000000000034,2.3999999999999986,-1.3016055045871568,-2.019999999999996
91,2008020092.0,20081023.0,20082009.0,BOS,TOR,-191.0,171.0,2.0,4.0,0.0,REG,1.5899999999999963,2.2128851540616243,0.025066426028985678,1.5999999999999943,3.04055043185478,-0.07836990595612159,1.2799999999999996,15.009999999999998,4.829999999999998,3.0,0.5399999999999991,0.5700000000000003,3.532167958190665,1.3000000000000114
92,2008020093.0,20081023.0,20082009.0,NYI,DAL,-105.0,-115.0,3.0,5.0,0.0,REG,-4.979999999999997,-0.7618611646993428,3.1854447546079023,-3.6099999999999994,-1.0934065934065935,3.8712921065862327,0.5599999999999996,2.440000000000005,3.8100000000000023,-4.0,-2.5799999999999983,-3.0500000000000043,-2.340900237277331,6.140000000000001
93,2008020094.0,20081023.0,20082009.0,PIT,CAR,-150.0,130.0,4.0,1.0,1.0,REG,-1.490000000000002,-1.7285022824279523,1.2904878673644982,-2.8900000000000006,-1.519647000646658,1.4744205184473946,-0.26000000000000023,-1.5999999999999943,0.4399999999999977,1.0,-4.420000000000002,-4.850000000000001,-2.395577395577396,2.8400000000000034
94,2008020095.0,20081023.0,20082009.0,NSH,CGY,-125.0,105.0,3.0,5.0,0.0,REG,-1.009999999999998,1.8463409465721996,-0.23013900395839615,1.0799999999999983,2.237932637586367,-0.854144323578987,0.8399999999999999,6.589999999999996,1.6400000000000006,-1.0,1.7800000000000011,1.7300000000000004,3.56145251396648,-1.9200000000000017
95,2008020096.0,20081023.0,20082009.0,MIN,BUF,-115.0,-105.0,3.0,4.0,0.0,OT,-5.289999999999999,1.7304075235109726,-0.39464243004067034,-3.490000000000002,1.0945576162967472,-0.3187361419068724,0.029999999999999805,-2.299999999999997,1.6700000000000017,-1.0,-5.229999999999997,-5.379999999999999,2.034388392626632,-0.37000000000000455
96,2008020097.0,20081023.0,20082009.0,COL,EDM,-140.0,120.0,4.0,1.0,1.0,REG,5.630000000000003,2.767387492694331,-3.49515449678679,6.740000000000002,3.3834586466165413,-4.875450671910853,0.1299999999999999,0.1700000000000017,-3.049999999999997,3.0,8.189999999999998,9.259999999999998,4.024347521457347,-7.069999999999993
97,2008020098.0,20081023.0,20082009.0,ARI,WSH,-107.0,-113.0,2.0,1.0,1.0,REG,-7.049999999999997,-1.2694295009462244,0.1566690898152645,-7.979999999999997,-1.4776245426400214,0.20059752454117952,-1.48,-12.469999999999999,-1.8499999999999943,7.0,-7.159999999999997,-8.02,-2.4999999999999996,0.6500000000000057
98,2008020099.0,20081024.0,20082009.0,OTT,ANA,-125.0,105.0,3.0,4.0,0.0,REG,-0.9599999999999937,1.2918578956314806,0.4931313842902463,1.1199999999999974,1.8456085753803593,-0.16393442622950616,0.79,8.030000000000001,2.740000000000009,22.0,0.39000000000000057,0.3500000000000014,2.17659727207466,0.5600000000000023
99,2008020100.0,20081024.0,20082009.0,NJD,PHI,-170.0,150.0,3.0,6.0,0.0,REG,13.75,-3.1229668184775536,4.3903519878450314,12.61,-4.031404676565967,6.0778599139178935,2.03,19.199999999999996,1.5699999999999932,0.0,15.880000000000003,17.149999999999995,-6.190896482158617,7.77000000000001
100,2008020101.0,20081024.0,20082009.0,CBJ,NYR,100.0,-120.0,1.0,3.0,0.0,REG,-3.4200000000000017,2.065548032577765,-3.372863542512994,-2.1600000000000037,3.0044577874818046,-5.019910083493895,-0.9199999999999997,-8.490000000000002,-2.6200000000000045,-11.0,-2.6000000000000014,-2.84,3.305028305028304,-5.920000000000002
101,2008020102.0,20081024.0,20082009.0,FLA,SJS,130.0,-150.0,4.0,3.0,1.0,REG,-6.140000000000001,-1.3336663336663335,0.32707867102771404,-8.729999999999997,-1.482614187886444,0.8620689655172376,-1.3099999999999996,-11.689999999999998,0.04000000000000625,-10.0,-11.0,-12.310000000000002,-1.982662432409235,2.019999999999996
103,2008020104.0,20081024.0,20082009.0,STL,LAK,-165.0,145.0,0.0,4.0,0.0,REG,-0.75,1.3805759457933366,0.09275362318841296,0.10999999999999943,1.910732945215704,-0.185411799606916,0.6000000000000001,4.759999999999998,3.269999999999996,3.0,-1.4399999999999977,-1.6900000000000013,2.6060606060606064,0.6700000000000017
105,2008020106.0,20081025.0,20082009.0,TOR,OTT,100.0,-120.0,3.0,2.0,1.0,REG,-0.00999999999999801,-1.6818513820013072,0.9825007332095015,1.220000000000006,-2.2367799162444078,1.0382288228822811,-0.3400000000000003,-4.759999999999998,-2.6199999999999903,-7.0,3.1999999999999957,3.6000000000000014,-2.8116531165311653,0.20000000000000284
106,2008020107.0,20081025.0,20082009.0,MTL,ANA,-170.0,150.0,4.0,6.0,0.0,REG,-0.1700000000000017,1.5250275920275274,3.12115216152804,1.9500000000000028,2.425256581883089,3.3346283346283423,2.52,25.57,8.689999999999998,24.0,0.509999999999998,0.6000000000000014,3.7314135140222096,4.950000000000003
107,2008020108.0,20081025.0,20082009.0,NYI,CAR,110.0,-130.0,3.0,4.0,0.0,REG,1.230000000000004,-1.334394936555769,-0.768573192546973,1.0499999999999972,-1.7148760330578507,-0.9948384948385014,-1.0,-8.649999999999999,-3.530000000000001,-4.0,0.5800000000000054,0.6099999999999994,-2.539455738130805,-0.9899999999999949
108,2008020109.0,20081025.0,20082009.0,NYR,PIT,-140.0,120.0,2.0,2.0,1.0,OT,8.560000000000002,-0.7170630712518306,-0.46709393731980686,6.740000000000002,-1.2295855753799676,-0.07792207792207684,0.1299999999999999,1.5600000000000023,-1.8700000000000045,5.0,7.359999999999999,8.200000000000003,-1.2627381479840507,-0.6099999999999994
109,2008020110.0,20081025.0,20082009.0,PHI,NJD,-115.0,-105.0,3.0,2.0,1.0,OT,-12.300000000000004,3.738762133969262,-2.812640529822974,-9.839999999999996,4.5456889438943895,-4.117040769583136,-0.94,-7.509999999999998,2.029999999999987,0.0,-13.240000000000002,-14.3,6.958128078817734,-4.9199999999999875
110,2008020111.0,20081025.0,20082009.0,TBL,SJS,125.0,-145.0,0.0,3.0,0.0,REG,-12.910000000000004,-1.6596565573511275,2.196215065290863,-12.589999999999996,-2.344595156861113,3.0646580731997775,-1.07,-11.100000000000001,1.7800000000000011,-20.0,-15.120000000000005,-17.969999999999995,-2.8979591836734695,4.689999999999998
111,2008020112.0,20081025.0,20082009.0,NSH,LAK,-175.0,155.0,5.0,4.0,1.0,REG,2.6400000000000006,-0.07749007749007775,-3.1397315664628223,5.210000000000001,-0.37485582468281403,-4.663353067906161,-1.2000000000000002,-10.25,-6.8799999999999955,3.0,3.6499999999999986,3.66,-1.3334786716081681,-5.549999999999997
112,2008020113.0,20081025.0,20082009.0,MIN,CBJ,-175.0,155.0,2.0,1.0,1.0,REG,-4.340000000000003,1.8178506375227685,3.003437483966964,-3.3599999999999994,1.5048384451369523,4.402269614556841,1.8199999999999998,16.03,6.969999999999999,14.0,-0.7600000000000051,-0.7999999999999972,1.7468175388967473,5.219999999999999
113,2008020114.0,20081025.0,20082009.0,DAL,WSH,-130.0,110.0,5.0,6.0,0.0,OT,-4.1299999999999955,0.3991596638655462,-2.2729236885316695,-2.5600000000000023,0.22719896137617657,-3.1536486982031486,-1.38,-10.560000000000002,-3.530000000000001,6.0,-4.43,-5.150000000000002,1.1653895274584936,-4.679999999999993
114,2008020115.0,20081025.0,20082009.0,CHI,DET,110.0,-130.0,5.0,5.0,0.0,OT,-10.450000000000003,0.5539981310906426,1.7160149936380265,-9.199999999999996,0.9799305836882612,1.6250993999855412,-0.18999999999999995,0.0,3.6400000000000006,-1.0,-9.700000000000003,-12.55,1.4022281982328078,2.230000000000004
115,2008020116.0,20081025.0,20082009.0,STL,FLA,-170.0,150.0,4.0,0.0,1.0,REG,-3.8100000000000023,1.9853988603988606,-0.5886020243508816,-3.479999999999997,2.629758640282615,-0.818760017559439,0.28000000000000025,2.5,3.25,6.0,-4.140000000000001,-3.2799999999999976,5.532314293376241,-2.280000000000001
116,2008020117.0,20081025.0,20082009.0,COL,BUF,-130.0,110.0,1.0,1.0,1.0,OT,0.1599999999999966,1.767068273092369,-3.419547283777047,2.989999999999995,1.6437554840596669,-4.989473684210521,-0.7999999999999998,-11.770000000000003,-4.530000000000001,6.0,2.059999999999995,2.25,2.4340970682434087,-6.959999999999994
117,2008020118.0,20081025.0,20082009.0,VAN,EDM,-125.0,105.0,6.0,3.0,1.0,REG,0.1600000000000037,1.8052594171997158,-1.784601826386889,0.5399999999999991,2.3538598839803666,-2.3895149044993236,-0.08000000000000007,0.14000000000000057,0.6099999999999994,-4.0,-0.9299999999999997,-0.870000000000001,3.6392405063291138,-3.030000000000001
118,2008020119.0,20081025.0,20082009.0,ARI,CGY,-115.0,-105.0,1.0,4.0,0.0,REG,-3.8699999999999974,-0.8380484680260487,1.8135531579585473,-2.729999999999997,-1.09282700421941,1.893730465159038,0.040000000000000036,-0.9299999999999997,-0.3299999999999983,5.0,1.1599999999999966,1.3900000000000041,-2.5854791051076393,2.25
119,2008020120.0,20081027.0,20082009.0,BUF,OTT,-152.0,132.0,2.0,5.0,0.0,REG,0.1599999999999966,0.74770002787845,2.6276276276276267,-0.5,1.1940631625934603,3.5144937222088557,1.67,18.980000000000004,5.060000000000002,2.0,3.6400000000000006,4.219999999999999,1.0313109727771066,4.030000000000001
120,2008020121.0,20081027.0,20082009.0,NYI,NYR,140.0,-160.0,2.0,4.0,0.0,REG,-3.960000000000001,-0.07939388440250383,-2.260805587977488,-1.9099999999999966,-0.21648021648021654,-3.339963280293756,-1.66,-15.770000000000003,-4.859999999999999,-10.0,-2.200000000000003,-2.009999999999998,-0.5935325419566109,-4.280000000000001
121,2008020122.0,20081027.0,20082009.0,CBJ,ANA,105.0,-125.0,2.0,3.0,0.0,REG,1.8299999999999983,0.025303643724696595,-1.055622459732053,3.1799999999999997,0.461774354585652,-2.3143737741664228,-0.3200000000000003,-2.299999999999997,-2.739999999999995,15.0,3.9299999999999997,4.640000000000001,-0.11650219298245668,-2.6299999999999955
122,2008020123.0,20081027.0,20082009.0,MIN,CHI,-143.0,123.0,3.0,2.0,1.0,REG,-1.8299999999999983,0.4073740331906592,1.3115984196502395,-2.5700000000000003,0.6003589775329568,1.8328100470957565,0.6500000000000006,6.939999999999998,2.3499999999999943,4.0,0.36999999999999744,0.3999999999999986,0.833930895280588,1.5200000000000102
123,2008020124.0,20081027.0,20082009.0,EDM,BOS,-130.0,110.0,0.0,1.0,0.0,OT,-4.5,-0.5615656224175494,-0.05523920338016408,-5.280000000000001,-0.785483981614872,0.19017763845349256,-0.8199999999999998,-7.43,-1.490000000000009,2.0,-3.6199999999999974,-4.140000000000001,-0.9816725436419829,-0.5100000000000051
124,2008020125.0,20081027.0,20082009.0,LAK,DET,148.0,-168.0,3.0,3.0,0.0,OT,-6.6399999999999935,0.5155887746980864,0.9073055773762717,-7.670000000000002,1.1085972850678736,1.0013191030099566,-0.1599999999999997,-0.8900000000000006,2.9099999999999966,9.0,-7.339999999999996,-9.73,3.5837892151389967,-0.6800000000000068
125,2008020126.0,20081028.0,20082009.0,WSH,NSH,-165.0,145.0,3.0,3.0,1.0,OT,3.1700000000000017,-0.9013796627491056,1.6050902863286032,0.5200000000000031,-0.6608391608391606,2.501202501202504,0.71,5.369999999999997,1.9199999999999875,-6.0,2.1599999999999966,2.7399999999999984,-1.7574215436810856,3.6899999999999977
127,2008020128.0,20081028.0,20082009.0,TOR,TBL,-145.0,125.0,2.0,3.0,0.0,REG,6.509999999999998,0.5303962589219786,-0.7619343803451972,8.04,0.8288134560302273,-1.5671641791044744,0.3599999999999999,5.710000000000001,-1.6799999999999926,18.0,9.800000000000004,11.580000000000002,1.5028578280506812,-3.1799999999999926
128,2008020129.0,20081028.0,20082009.0,MTL,CAR,-190.0,170.0,2.0,2.0,1.0,OT,5.93,-0.060844645366984335,1.0930741438094804,7.8700000000000045,-0.07271171941830579,1.042766884949975,1.3000000000000003,11.899999999999999,1.539999999999992,11.0,7.420000000000002,9.219999999999995,0.11855615539324571,1.4299999999999926
129,2008020130.0,20081028.0,20082009.0,CGY,COL,-140.0,120.0,3.0,0.0,1.0,REG,4.950000000000003,-2.059985923880677,-0.855528652138815,0.6400000000000006,-2.231676369607405,-0.1741004808489377,-0.8500000000000001,-6.640000000000001,-2.0500000000000114,-14.0,-2.1999999999999957,-2.269999999999996,-2.444751884079076,0.39000000000000057
130,2008020131.0,20081028.0,20082009.0,VAN,BOS,-140.0,120.0,0.0,1.0,0.0,REG,-4.830000000000005,2.2638228071995683,-1.4656771799628876,-5.32,2.9036468739177925,-1.704497793883264,-0.19999999999999973,-2.0,1.5899999999999892,2.0,-4.830000000000005,-5.359999999999999,4.404953857765275,-2.809999999999988
131,2008020132.0,20081028.0,20082009.0,SJS,PIT,-170.0,150.0,2.0,1.0,1.0,REG,14.019999999999996,0.2224563868399483,-2.139006486019668,14.280000000000001,-0.08797805723748803,-2.643219333261404,0.45999999999999996,2.9299999999999997,-4.090000000000003,17.0,15.439999999999998,18.08,-0.31378909142192324,-3.780000000000001
132,2008020133.0,20081029.0,20082009.0,NJD,TOR,-210.0,180.0,5.0,5.0,0.0,OT,4.130000000000003,0.504838526201002,-0.09591690734215286,0.7000000000000028,0.9043206430724572,0.4813614569712188,0.6100000000000003,6.910000000000004,1.2700000000000102,-14.0,3.1700000000000017,3.4599999999999973,0.3983960342075543,0.8700000000000045
133,2008020134.0,20081029.0,20082009.0,DAL,MIN,-140.0,120.0,4.0,2.0,1.0,REG,5.020000000000003,-0.9145091177515919,-4.676112654446552,5.719999999999999,-1.1868567439137,-6.31681243926141,-2.1900000000000004,-18.689999999999998,-10.11,-8.0,4.480000000000004,4.75,-0.9097162129179701,-9.209999999999994
134,2008020135.0,20081029.0,20082009.0,ANA,DET,105.0,-125.0,5.0,4.0,1.0,OT,-9.670000000000002,-0.34200286708990363,1.0996305703070863,-10.659999999999997,-0.17953898675698993,1.3914300983998262,-0.81,-6.640000000000001,2.1799999999999926,-20.0,-12.030000000000001,-14.86,0.7042253521126765,1.4699999999999989
135,2008020136.0,20081030.0,20082009.0,BUF,TBL,-175.0,155.0,2.0,5.0,0.0,REG,6.410000000000004,1.9769419769419774,0.06708398994931253,5.020000000000003,3.2512580704134564,-0.11743500109241412,1.4600000000000002,17.58,3.299999999999997,22.0,8.049999999999997,9.800000000000004,3.9990372051440763,-0.7000000000000028
137,2008020138.0,20081030.0,20082009.0,PHI,NYI,-250.0,210.0,3.0,2.0,1.0,OT,-1.8300000000000054,4.032242267536385,-0.6432030997739813,-1.1300000000000026,4.992714910150559,-0.9026378745907837,1.5699999999999998,12.590000000000003,6.8700000000000045,-4.0,-3.9100000000000037,-4.510000000000002,7.544594102657444,-0.6700000000000017
138,2008020139.0,20081030.0,20082009.0,FLA,OTT,100.0,-120.0,1.0,2.0,0.0,REG,1.8299999999999983,-1.6363734718165095,-0.04880039376868872,-0.030000000000001137,-2.119872267256203,0.37155068427872084,-0.7400000000000002,-6.82,-2.1400000000000006,-6.0,-0.9500000000000028,-1.4900000000000055,-2.6869065347232226,0.5500000000000114
139,2008020140.0,20081030.0,20082009.0,NSH,EDM,-135.0,115.0,3.0,1.0,1.0,REG,3.0700000000000003,2.556281771968047,-2.390758028914608,5.240000000000002,2.9353121531892485,-3.390804597701147,0.43999999999999995,5.189999999999998,-0.7599999999999909,4.0,5.420000000000002,6.069999999999997,4.369376952284758,-5.13000000000001
140,2008020141.0,20081030.0,20082009.0,MIN,MTL,105.0,-125.0,1.0,2.0,0.0,REG,-4.82,1.0926438904278246,-0.547301848664028,-6.449999999999996,1.1464625091370764,-0.19954973393369047,-0.3900000000000001,-3.729999999999997,0.8100000000000023,3.0,-5.279999999999994,-5.670000000000002,1.1119573495811108,-0.29999999999999716
141,2008020142.0,20081030.0,20082009.0,STL,CAR,-125.0,105.0,0.0,1.0,0.0,REG,1.75,1.093375006976615,-0.44405805995210157,1.1500000000000057,1.477715102883928,-0.4490500863557845,0.4700000000000002,4.0,2.289999999999992,15.0,-0.07000000000000028,0.8099999999999987,3.5190999476713754,-1.2299999999999898
142,2008020143.0,20081030.0,20082009.0,COL,CBJ,-175.0,155.0,2.0,4.0,0.0,REG,-3.6700000000000017,1.6701902748414383,1.1764435981554966,-1.0900000000000034,1.647255969836614,1.3358427802337203,0.9999999999999996,8.149999999999999,3.4200000000000017,21.0,0.25,0.18999999999999773,2.4158171146122953,1.0100000000000051
143,2008020144.0,20081030.0,20082009.0,CGY,BOS,-140.0,120.0,3.0,2.0,1.0,REG,4.010000000000005,0.478713637436718,-1.7528804066649695,0.9799999999999969,0.726577668439396,-1.5358539584187092,-0.16000000000000014,-2.030000000000001,-0.730000000000004,-4.0,0.19000000000000483,0.28000000000000114,1.6679195639917308,-2.3999999999999915
144,2008020145.0,20081030.0,20082009.0,ARI,PIT,-115.0,-105.0,4.0,1.0,1.0,REG,3.3500000000000014,-0.7162534435261707,-2.1204243215628416,2.3500000000000014,-1.0719912675447183,-2.530362189097657,-1.2700000000000002,-12.79,-5.670000000000002,7.0,4.739999999999995,5.029999999999998,-1.9487668819729895,-3.719999999999999
145,2008020146.0,20081030.0,20082009.0,LAK,VAN,-110.0,-110.0,0.0,4.0,0.0,REG,1.4600000000000009,0.1767352185089971,0.4394399983456365,0.0799999999999983,0.0913427382523091,1.0903113258185715,0.4700000000000002,4.07,1.519999999999996,1.0,1.0300000000000011,1.5999999999999979,1.4835263488643502,0.030000000000001137
146,2008020147.0,20081030.0,20082009.0,SJS,DET,-145.0,125.0,4.0,2.0,1.0,REG,3.8599999999999994,-0.9499389499389499,1.4191207853179622,4.409999999999997,-0.8379736414963923,1.2288340590227431,0.48999999999999977,5.32,0.5100000000000051,27.0,4.399999999999999,4.279999999999994,-0.8356697978702352,1.3400000000000034
